Generation 1:
9.2	7.4	5.7	2.7	0.2361051483154297	101.6650619506836	71504943.84765625	79283622.74169922	
7.8	8.8	9.3	5.3	0.30691619873046877	97.93312072753906	98294692.99316406	106495178.22265625	
8.3	6.7	9.6	3.3	0.2672304382324219	100.31546783447266	84402183.53271484	90924835.20507812	
8.0	9.2	6.8	8.0	0.31886370849609375	98.36911010742188	100377120.97167969	105425064.08691406	
9.0	9.0	8.8	4.4	0.2917372741699219	87.60669326782227	92409698.48632812	101275772.09472656	
7.1	6.7	9.1	4.2	0.28002093505859377	111.4655647277832	89566146.85058594	95689949.03564453	
6.8	9.2	6.0	6.8	0.30452809143066406	117.37503814697266	95023979.18701172	101814239.50195312	
5.4	4.8	6.7	2.8	0.22325535583496095	151.85952758789062	68959709.16748047	73333686.82861328	
8.1	8.0	7.4	6.5	0.3065766143798828	96.0568618774414	97942832.94677734	103200050.3540039	
8.9	8.8	4.4	3.7	0.25288031005859374	98.65735626220703	77274063.11035156	85992156.98242188	
8.8	7.3	7.1	5.6	0.2900272521972656	89.55842208862305	93032798.76708984	98141639.70947266	
8.3	4.5	8.3	2.7	0.23519265747070314	110.80797958374023	74378524.78027344	78026321.41113281	
6.0	9.3	9.6	4.8	0.3036790466308594	125.37987518310547	95185020.44677734	104223320.00732422	
8.0	6.7	9.4	6.6	0.3124652557373047	95.56670379638672	101331367.49267578	104114402.7709961	
3.8	5.0	5.4	3.7	0.2250388412475586	197.0790557861328	69021141.0522461	72476646.42333984	
6.8	6.3	9.1	5.3	0.29453396606445315	114.01397705078125	95011657.71484375	98886283.87451172	
9.1	5.1	7.6	3.3	0.24436203002929688	101.75239181518555	77697814.94140625	81625778.19824219	
7.7	8.2	5.7	7.4	0.3010904846191406	105.29612731933594	93790992.7368164	97790443.42041016	
6.6	5.6	8.6	7.4	0.3045316467285156	118.93834686279297	97120864.86816406	95917304.99267578	
7.6	3.4	9.6	4.6	0.2696468658447266	108.07145309448242	88037773.13232422	86743133.54492188	
8.0	4.0	9.7	3.3	0.2528918914794922	107.56399536132812	81615463.25683594	83521057.12890625	
4.9	6.5	9.5	6.3	0.3061409454345703	148.59000396728516	98080131.53076172	100522598.26660156	
6.4	4.7	8.8	4.5	0.27044476318359373	124.94266510009766	87243049.62158203	88752471.92382812	
7.7	3.2	9.3	7.2	0.29016683959960937	105.76018142700195	93102806.0913086	87416084.28955078	
7.3	6.9	8.0	5.7	0.2964514312744141	107.21374130249023	95211814.8803711	99694442.74902344	
6.8	4.9	4.7	2.7	0.20864073181152346	132.11287689208984	64050987.243652344	68906982.421875	
8.9	8.6	8.9	6.7	0.31953451538085936	84.05729293823242	103149955.74951172	109152496.33789062	
5.1	7.7	10.3	4.2	0.2893882446289063	145.36727905273438	90661277.7709961	97843315.12451172	
8.4	8.7	4.1	6.2	0.2822414855957031	100.50823974609375	87130584.71679688	93214347.83935547	
8.9	6.6	5.9	7.3	0.28996972656250003	92.41328811645508	91043762.20703125	91946975.70800781	
8.8	8.1	7.7	3.6	0.2686266174316406	94.47701263427734	84016761.77978516	92389892.578125	
7.6	4.2	7.4	2.3	0.22017153930664063	121.07466888427734	68511703.49121094	72143600.46386719	
8.2	5.1	5.9	6.0	0.269367431640625	102.25691223144531	85133720.39794922	84757774.35302734	

6.7	8.1	9.3	4.4	0.2921959228515625	114.94181060791016	92230148.31542969	100199783.32519531	
6.4	8.1	6.6	3.0	0.25169044494628906	127.26909637451172	75012687.68310547	84240982.05566406	
7.6	8.8	7.9	4.2	0.28486114501953125	103.9090347290039	88976684.5703125	98074066.16210938	
6.2	7.2	7.1	6.0	0.2947541198730469	126.45844268798828	93339759.82666016	97927330.01708984	
8.5	5.9	9.3	2.2	0.2425245361328125	105.93115615844727	74208412.17041016	80236038.20800781	
7.9	4.4	8.4	3.4	0.24767520141601562	110.0469970703125	79690589.90478516	82259651.18408203	
5.2	3.1	9.0	4.1	0.25188853454589843	150.72724151611328	80796745.30029297	78777450.56152344	
4.3	4.8	9.2	7.8	0.29938406372070314	162.0372085571289	93679435.72998047	89703407.28759766	
5.2	9.3	5.5	7.4	0.3012802276611328	148.25531005859375	92306976.31835938	98126586.9140625	
4.2	6.2	4.2	2.7	0.210064453125	182.3687744140625	60390277.86254883	67597961.42578125	
7.1	6.6	9.4	7.8	0.31989785766601564	108.48226165771484	102745201.11083984	103411270.14160156	
7.1	8.6	7.3	3.1	0.2615741119384766	115.22187042236328	78743499.75585938	88262565.61279297	
4.3	4.8	5.5	3.3	0.2178941650390625	182.46116638183594	67207336.42578125	70942001.34277344	
6.2	5.4	7.2	2.0	0.2198558349609375	136.2021713256836	65295249.938964844	71388969.42138672	
6.4	3.5	5.1	3.6	0.21680231475830078	136.67920684814453	68217063.9038086	67847412.109375	
5.3	4.5	8.1	4.6	0.2631249084472656	148.1731185913086	84132308.95996094	84695541.38183594	

5.6	9.1	7.3	4.2	0.2816991119384766	136.94644927978516	86125228.88183594	95765808.10546875	
7.3	7.3	6.4	5.1	0.27937969970703125	111.00276947021484	88449668.88427734	94522140.50292969	
5.3	4.3	9.0	7.5	0.2950175476074219	143.8485336303711	92873527.52685547	88370796.20361328	
3.7	9.1	6.1	6.8	0.2974983673095703	179.2283172607422	91347244.26269531	97806694.03076172	
3.4	4.6	10.3	3.4	0.25378419494628907	190.6556854248047	79408348.0834961	81953857.421875	
4.2	5.8	9.6	2.8	0.2497200927734375	171.52338409423828	75766113.28125	81065742.49267578	
6.5	7.3	5.9	3.1	0.2423050994873047	128.9912872314453	73097816.46728516	81392868.04199219	
5.4	4.4	8.1	3.6	0.24519781494140624	148.31830596923828	77918022.15576172	80005020.14160156	
7.9	4.2	9.5	2.7	0.2417980194091797	111.83280944824219	76920753.4790039	79971939.08691406	
7.1	4.0	6.0	4.8	0.24782392883300783	120.45172882080078	78711021.42333984	77579795.83740234	
6.7	4.0	8.3	3.3	0.24150225830078126	125.6986312866211	77491050.72021484	79274978.63769531	
4.5	6.1	4.9	5.0	0.2513082275390625	174.67717742919922	76266654.96826172	80086791.9921875	
4.3	8.5	5.6	7.1	0.29477542114257815	166.89360809326172	89844291.68701172	94783912.6586914	
4.8	3.4	5.1	3.6	0.2121685028076172	171.49356842041016	65767448.42529297	64786933.89892578	

3.2	8.8	8.1	4.3	0.2822379455566406	190.9842071533203	85982017.51708984	95030921.93603516	
5.7	7.0	5.3	6.9	0.28438304138183595	140.9644546508789	86719741.82128906	89113952.63671875	
7.2	8.6	8.7	3.2	0.27192958068847656	111.258056640625	82785682.67822266	92034286.49902344	
3.3	4.3	9.4	5.2	0.2728700408935547	193.43508911132812	86715385.43701172	85558494.5678711	
5.1	7.9	4.6	6.9	0.283261962890625	154.0912322998047	85153236.38916016	89347259.52148438	
6.3	4.3	6.8	6.9	0.2776800231933594	128.36467742919922	85729423.52294922	82011398.31542969	
7.2	8.3	5.9	4.4	0.2713117980957031	113.67039489746094	84345527.64892578	92883872.98583984	
7.3	8.6	5.6	2.3	0.2352950439453125	119.15760040283203	67673873.90136719	77418571.47216797	
5.0	7.6	7.8	2.4	0.244542724609375	151.28865814208984	70669471.74072266	79376342.7734375	
6.7	3.7	6.0	5.0	0.24733204650878907	127.38008880615234	78139289.85595703	75688774.10888672	
6.3	5.8	4.8	4.2	0.24044491577148439	136.0426788330078	74474647.52197266	78921417.23632812	
6.5	5.9	4.9	3.8	0.23560343933105468	132.63761138916016	73046600.34179688	78424575.80566406	
6.6	4.1	10.2	2.3	0.2383045654296875	126.76753997802734	74076774.59716797	77011795.04394531	
3.6	4.1	9.1	6.9	0.2862511901855469	180.90003967285156	89651664.73388672	85199676.51367188	
4.2	6.3	6.5	7.4	0.2895678558349609	169.99166107177734	88003234.86328125	87838424.68261719	
3.2	3.2	4.7	4.8	0.22587696838378907	212.4418487548828	64755096.435546875	60835067.74902344	

5.3	3.4	8.1	7.3	0.28155749511718753	145.12952423095703	86505012.51220703	80285301.2084961	
6.7	3.5	6.8	6.2	0.26625830078125	123.76309204101562	83186119.07958984	78611244.20166016	
7.1	6.4	4.5	7.8	0.28002081298828124	118.27672576904297	83040992.7368164	82888824.46289062	
6.7	7.4	4.4	5.8	0.2710408630371094	124.89000701904297	83117103.57666016	87976699.82910156	
3.2	9.3	4.1	6.5	0.27956552124023437	193.43739318847656	82872238.15917969	89955062.86621094	
4.2	3.7	7.1	4.8	0.24734121704101564	180.11692810058594	77647605.8959961	75009803.77197266	
4.9	5.5	8.2	2.7	0.2380184326171875	156.78355407714844	72157363.89160156	77462097.16796875	
5.0	9.2	5.0	2.2	0.2296988525390625	155.32335662841797	62712856.29272461	72744598.38867188	
6.1	3.5	4.0	5.5	0.2359823455810547	139.03105926513672	68426078.79638672	65084213.25683594	

3.3	3.1	8.7	7.5	0.2800358581542969	183.92674255371094	84446128.84521484	77265808.10546875	
5.8	3.3	6.3	7.9	0.2707408905029297	136.39960479736328	77826263.42773438	70866249.08447266	
3.6	4.0	7.5	7.5	0.27895298767089843	180.5010986328125	82991180.41992188	77555412.29248047	
4.7	6.3	5.6	5.6	0.2678273773193359	165.50794982910156	82361412.04833984	85472763.06152344	
5.1	4.1	7.0	8.3	0.2826890563964844	148.4214096069336	82708969.11621094	76952285.76660156	
5.7	5.8	4.9	7.3	0.2746994323730469	141.94329833984375	80897850.0366211	80192825.31738281	
4.7	7.6	4.2	5.8	0.26719781494140626	166.12598419189453	80062515.25878906	85526329.04052734	
4.9	5.8	4.6	4.3	0.23648684692382813	167.31061553955078	71843856.81152344	76307983.3984375	

3.0	6.7	4.9	5.6	0.26133682250976564	210.24281311035156	77892509.46044922	82007659.91210938	
4.1	3.5	6.8	6.8	0.2668440246582031	174.30074310302734	79027381.89697266	73233642.578125	
3.8	5.6	5.5	8.2	0.27793115234375	176.65502166748047	78603996.27685547	76325347.90039062	
4.3	5.1	4.0	6.4	0.25140487670898437	176.64441680908203	70492820.7397461	69744865.41748047	


Generation 2:
8.9	8.8	4.4	3.7	0.25288031005859374	98.65735626220703	77274063.11035156	85992156.98242188	
8.0	4.0	9.3	3.6	0.25561322021484373	106.64340591430664	82793449.40185547	84272766.11328125	
7.8	9.2	8.4	5.0	0.3004381103515625	99.12604141235352	95171020.5078125	104174667.35839844	
8.1	8.0	7.5	6.1	0.3032747497558594	96.05297088623047	97020515.44189453	102865905.76171875	
7.6	3.0	7.2	2.0	0.2075278549194336	125.3010025024414	64644653.3203125	66254692.07763672	
7.7	7.2	9.3	5.3	0.3002091217041016	100.24388885498047	96950828.5522461	102537689.20898438	
9.3	3.2	9.3	7.0	0.288609375	87.72832107543945	93747657.7758789	88830368.04199219	
8.0	6.7	10.0	7.8	0.3242327575683594	94.92199325561523	104923164.36767578	106019653.3203125	
8.9	6.8	9.2	7.8	0.31961262512207034	85.55009841918945	103319313.0493164	104560806.27441406	
6.4	4.3	5.1	3.6	0.22251676177978516	135.9571075439453	69797355.65185547	71694137.57324219	
8.9	9.2	9.2	6.8	0.32437364196777346	83.51219177246094	104630851.74560547	111459152.22167969	
8.5	7.0	8.9	6.7	0.311854248046875	89.77176284790039	100989555.35888672	104167648.31542969	
6.0	6.1	9.6	4.8	0.2881193237304688	128.0284194946289	92542846.6796875	96653404.23583984	
8.8	9.2	8.4	3.4	0.2750411987304688	93.4041748046875	84725730.8959961	94278350.83007812	
6.8	6.3	9.9	5.3	0.2984198455810547	113.22416687011719	96470863.34228516	100298034.66796875	
8.0	6.7	9.5	4.3	0.28313378906250003	99.54715728759766	91243583.67919922	97155273.4375	
7.1	6.6	9.2	5.7	0.30191148376464844	108.43658447265625	97533393.85986328	101432792.66357422	
8.0	4.0	10.2	6.6	0.2983104705810547	99.37298583984375	97268165.5883789	94529724.12109375	
8.9	6.5	9.5	6.1	0.30589947509765625	85.65331268310547	99701316.8334961	102805122.37548828	
9.2	7.4	5.7	5.9	0.28282855224609377	88.14014434814453	89638618.46923828	94151519.77539062	
8.4	6.2	9.3	7.2	0.31301300048828123	91.6138916015625	101441856.38427734	102329757.69042969	
7.1	8.1	9.3	4.8	0.29769937133789065	108.39652252197266	94908363.34228516	102613807.67822266	
8.8	8.1	8.3	6.0	0.30676626586914063	86.6628646850586	98859016.41845703	104944366.45507812	
8.0	6.7	9.4	6.6	0.3124652557373047	95.56670379638672	101331367.49267578	104114402.7709961	
9.2	7.4	5.7	2.7	0.2361051483154297	101.6650619506836	71504943.84765625	79283622.74169922	
7.8	8.8	9.3	5.3	0.30691619873046877	97.93312072753906	98294692.99316406	106495178.22265625	
8.0	9.2	6.8	8.0	0.31886370849609375	98.36911010742188	100377120.97167969	105425064.08691406	
9.0	9.0	8.8	4.4	0.2917372741699219	87.60669326782227	92409698.48632812	101275772.09472656	
7.1	6.7	9.1	4.2	0.28002093505859377	111.4655647277832	89566146.85058594	95689949.03564453	
5.4	4.8	6.7	2.8	0.22325535583496095	151.85952758789062	68959709.16748047	73333686.82861328	
8.1	8.0	7.4	6.5	0.3065766143798828	96.0568618774414	97942832.94677734	103200050.3540039	
8.9	8.8	4.4	3.7	0.25288031005859374	98.65735626220703	77274063.11035156	85992156.98242188	
8.8	7.3	7.1	5.6	0.2900272521972656	89.55842208862305	93032798.76708984	98141639.70947266	
6.0	9.3	9.6	4.8	0.3036790466308594	125.37987518310547	95185020.44677734	104223320.00732422	
8.0	6.7	9.4	6.6	0.3124652557373047	95.56670379638672	101331367.49267578	104114402.7709961	
6.8	6.3	9.1	5.3	0.29453396606445315	114.01397705078125	95011657.71484375	98886283.87451172	
9.1	5.1	7.6	3.3	0.24436203002929688	101.75239181518555	77697814.94140625	81625778.19824219	
7.3	6.9	8.0	5.7	0.2964514312744141	107.21374130249023	95211814.8803711	99694442.74902344	
6.8	4.9	4.7	2.7	0.20864073181152346	132.11287689208984	64050987.243652344	68906982.421875	
8.9	8.6	8.9	6.7	0.31953451538085936	84.05729293823242	103149955.74951172	109152496.33789062	
5.1	7.7	10.3	4.2	0.2893882446289063	145.36727905273438	90661277.7709961	97843315.12451172	
8.9	6.6	5.9	7.3	0.28996972656250003	92.41328811645508	91043762.20703125	91946975.70800781	
7.6	4.2	7.4	2.3	0.22017153930664063	121.07466888427734	68511703.49121094	72143600.46386719	
7.6	8.8	7.9	4.2	0.28486114501953125	103.9090347290039	88976684.5703125	98074066.16210938	

6.9	5.9	7.6	3.3	0.24908918762207033	121.24197387695312	78410804.74853516	84197555.54199219	
8.0	4.0	9.7	3.3	0.2528918914794922	107.56399536132812	81615463.25683594	83521057.12890625	
6.8	9.2	6.0	6.8	0.30452809143066406	117.37503814697266	95023979.18701172	101814239.50195312	
7.7	8.2	5.7	7.4	0.3010904846191406	105.29612731933594	93790992.7368164	97790443.42041016	
8.8	7.3	9.6	3.2	0.268593017578125	95.27022171020508	84210121.15478516	91526382.44628906	
8.3	6.7	9.6	3.3	0.2672304382324219	100.31546783447266	84402183.53271484	90924835.20507812	
8.8	8.1	7.7	3.6	0.2686266174316406	94.47701263427734	84016761.77978516	92389892.578125	
6.6	5.6	8.6	7.4	0.3045316467285156	118.93834686279297	97120864.86816406	95917304.99267578	
7.7	3.2	9.3	7.2	0.29016683959960937	105.76018142700195	93102806.0913086	87416084.28955078	
4.9	6.5	9.5	6.3	0.3061409454345703	148.59000396728516	98080131.53076172	100522598.26660156	
9.0	5.1	7.6	5.3	0.2748861083984375	91.48883056640625	88990615.84472656	90116043.09082031	
8.4	8.7	4.1	6.2	0.2822414855957031	100.50823974609375	87130584.71679688	93214347.83935547	
7.1	8.6	6.0	6.9	0.30257135009765623	112.62515258789062	94604713.4399414	100208763.1225586	
6.7	8.1	9.3	4.4	0.2921959228515625	114.94181060791016	92230148.31542969	100199783.32519531	
6.8	9.2	6.2	6.9	0.30688336181640624	116.89289093017578	95938270.56884766	102614547.72949219	
6.8	9.3	6.0	7.3	0.3083591766357422	117.66956329345703	96021339.4165039	102211807.25097656	
8.1	8.0	5.5	3.2	0.2468690185546875	107.11613464355469	75191871.6430664	83829620.36132812	
6.4	8.1	6.6	3.0	0.25169044494628906	127.26909637451172	75012687.68310547	84240982.05566406	
3.9	6.7	9.2	8.0	0.31286795043945315	168.6382064819336	98582603.45458984	98451766.96777344	
4.8	6.6	9.4	7.8	0.3154492645263672	149.6804656982422	100224739.07470703	100375534.05761719	
6.2	7.2	7.1	6.0	0.2947541198730469	126.45844268798828	93339759.82666016	97927330.01708984	
9.1	4.8	7.1	3.3	0.23954083251953126	103.37892150878906	75965942.3828125	79265853.88183594	
8.5	5.9	9.3	2.2	0.2425245361328125	105.93115615844727	74208412.17041016	80236038.20800781	
5.2	9.3	5.5	7.4	0.3012802276611328	148.25531005859375	92306976.31835938	98126586.9140625	
4.2	6.2	4.2	2.7	0.210064453125	182.3687744140625	60390277.86254883	67597961.42578125	
7.1	6.6	9.4	7.8	0.31989785766601564	108.48226165771484	102745201.11083984	103411270.14160156	
4.3	4.8	5.5	3.3	0.2178941650390625	182.46116638183594	67207336.42578125	70942001.34277344	
6.2	5.4	7.2	2.0	0.2198558349609375	136.2021713256836	65295249.938964844	71388969.42138672	
6.4	3.5	5.1	3.6	0.21680231475830078	136.67920684814453	68217063.9038086	67847412.109375	
8.0	9.1	4.3	6.0	0.2840597229003906	104.63218688964844	87688842.7734375	94820373.53515625	

7.9	4.5	8.4	3.4	0.24823109436035157	109.8388442993164	79834754.94384766	82621276.85546875	
5.2	3.1	9.0	4.1	0.25188853454589843	150.72724151611328	80796745.30029297	78777450.56152344	
6.0	9.1	9.3	3.0	0.2733133544921875	127.81700897216797	81444152.83203125	91124359.13085938	
7.7	8.8	6.0	3.7	0.2640821990966797	108.06070709228516	80724815.36865234	90084167.48046875	
8.4	9.2	6.0	3.6	0.26424781799316405	100.40007781982422	80676040.64941406	90255516.0522461	
7.6	4.2	7.4	7.4	0.284956787109375	108.31656265258789	89266929.62646484	84969978.33251953	
7.6	3.4	9.6	4.6	0.2696468658447266	108.07145309448242	88037773.13232422	86743133.54492188	
6.4	4.7	8.8	4.5	0.27044476318359373	124.94266510009766	87243049.62158203	88752471.92382812	
8.2	5.1	5.9	6.0	0.269367431640625	102.25691223144531	85133720.39794922	84757774.35302734	
